trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
978,False,"{'a': 0.1, 'e': 0.37606247217197664}",20,0,-119.94299029568134,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
979,False,"{'a': 0.1, 'e': 0.37568659766837936}",20,12,1.750208545074034,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
980,False,"{'a': 0.1, 'e': 0.37531109885141106}",20,15,8.548818549172086,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.1, 'e': 0.3749359753455729}",20,6,28.74958181857775,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.1, 'e': 0.3745612267757413}",20,0,-19.249822301084716,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
983,False,"{'a': 0.1, 'e': 0.3741868527671677}",20,10,-7.896304865486966,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
984,False,"{'a': 0.1, 'e': 0.373812852945478}",25,5,5.183977413394109,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
985,False,"{'a': 0.1, 'e': 0.3734392269366724}",25,11,2.5854187409901925,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
986,False,"{'a': 0.1, 'e': 0.3730659743671249}",20,11,-12.725856287934393,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
987,False,"{'a': 0.1, 'e': 0.3726930948635829}",25,11,-47.67524171077783,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
988,False,"{'a': 0.1, 'e': 0.37232058805316676}",25,8,5.3736861766920025,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
989,False,"{'a': 0.1, 'e': 0.3719484535633697}",25,10,-70.98029735318678,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
990,False,"{'a': 0.1, 'e': 0.3715766910220572}",25,5,7.938248055989148,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
991,False,"{'a': 0.1, 'e': 0.3712053000574667}",20,0,-100.83330322220999,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
992,False,"{'a': 0.1, 'e': 0.3708342802982072}",25,8,3.637915041262464,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
993,False,"{'a': 0.1, 'e': 0.3704636313732589}",30,21,4.3248474055699235,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
994,False,"{'a': 0.1, 'e': 0.3700933529119728}",20,4,-91.05866918428207,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 2}",1
995,False,"{'a': 0.1, 'e': 0.3697234445440705}",25,16,18.798927810968777,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.1, 'e': 0.36935390589964356}",25,13,22.672558230459156,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.1, 'e': 0.36898473660915326}",20,11,4.611828593372901,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.1, 'e': 0.3686159363034303}",20,0,22.0688887365708,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
999,False,"{'a': 0.1, 'e': 0.3682475046136744}",20,11,13.194493156553778,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.1, 'e': 0.36787944117145377}",20,10,-19.123687697061293,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1001,False,"{'a': 0.1, 'e': 0.367511745608705}",20,2,-13.842561160896574,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1002,False,"{'a': 0.1, 'e': 0.3671444175577324}",30,7,6.37274725694461,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
1003,False,"{'a': 0.1, 'e': 0.36677745665120803}",20,12,14.681896311981381,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.1, 'e': 0.36641086252217087}",20,12,-29.05707025913345,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1005,False,"{'a': 0.1, 'e': 0.36604463480402677}",20,0,-31.05868665237718,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1006,False,"{'a': 0.1, 'e': 0.365678773130548}",25,3,-7.152680151312915,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
1007,False,"{'a': 0.1, 'e': 0.36531327713587275}",25,0,-28.985877619666113,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",1
1008,False,"{'a': 0.1, 'e': 0.36494814645450513}",30,8,-4.956073686867288,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
1009,False,"{'a': 0.1, 'e': 0.36458338072131435}",25,11,-2.568624470247869,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1010,False,"{'a': 0.1, 'e': 0.3642189795715347}",25,3,24.03965731413004,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1011,False,"{'a': 0.1, 'e': 0.36385494264076496}",20,6,-94.2300615804031,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 2}",1
1012,False,"{'a': 0.1, 'e': 0.3634912695649682}",25,2,-1.7286929089910652,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
1013,False,"{'a': 0.1, 'e': 0.36312795998047126}",25,0,11.630619053310623,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1014,False,"{'a': 0.1, 'e': 0.36276501352396456}",20,4,-2.5588833101314425,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1015,False,"{'a': 0.1, 'e': 0.36240242983250165}",25,16,-8.565717239234553,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1016,False,"{'a': 0.1, 'e': 0.3620402085434988}",25,0,18.56471656136941,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1017,False,"{'a': 0.1, 'e': 0.3616783492947346}",20,0,-70.12620326157122,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
1018,False,"{'a': 0.1, 'e': 0.36131685172434985}",20,9,1.6160490529096025,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1019,False,"{'a': 0.1, 'e': 0.3609557154708469}",20,5,-15.540015818111174,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
1020,False,"{'a': 0.1, 'e': 0.3605949401730896}",25,4,-19.88595708324424,"{0: 16, 1: 3, 2: 1, 3: 1, 4: 0}",1
1021,False,"{'a': 0.1, 'e': 0.36023452547030244}",20,0,14.877096521617688,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1022,False,"{'a': 0.1, 'e': 0.3598744710020708}",25,7,4.867343139727319,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1023,False,"{'a': 0.1, 'e': 0.3595147764083402}",30,22,11.373713822440397,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.1, 'e': 0.3591554413294159}",20,15,3.7534535835052267,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.1, 'e': 0.3587964654059629}",30,16,-114.5750893140218,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 3}",1
1026,False,"{'a': 0.1, 'e': 0.35843784827900516}",35,0,-45.17666661774068,"{0: 29, 1: 2, 2: 2, 3: 1, 4: 1}",0
1027,False,"{'a': 0.1, 'e': 0.3580795895899256}",20,0,-92.93540612589516,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
1028,False,"{'a': 0.1, 'e': 0.35772168898046547}",25,1,33.102711209028406,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.1, 'e': 0.3573641460927241}",25,0,-84.86455689186263,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1030,False,"{'a': 0.1, 'e': 0.35700696056915865}",25,5,-15.139625312542792,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
1031,False,"{'a': 0.1, 'e': 0.3566501320525835}",25,13,14.605470905284994,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.1, 'e': 0.35629366018617015}",30,13,-29.17589867600648,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1033,False,"{'a': 0.1, 'e': 0.3559375446134466}",20,0,-97.45225070424183,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
1034,False,"{'a': 0.1, 'e': 0.3555817849782974}",20,2,9.619821879560217,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
1035,False,"{'a': 0.1, 'e': 0.3552263809249628}",25,18,-9.378720640804778,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1036,False,"{'a': 0.1, 'e': 0.35487133209803867}",20,6,2.698884002392436,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1037,False,"{'a': 0.1, 'e': 0.35451663814247625}",25,19,3.1235176091134913,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.1, 'e': 0.3541622987035815}",25,18,12.394513905151053,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.1, 'e': 0.353808313427015}",25,7,6.473382725223843,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1040,False,"{'a': 0.1, 'e': 0.35345468195879143}",25,8,-53.32250510427627,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
1041,False,"{'a': 0.1, 'e': 0.3531014039452792}",20,7,17.158381249437394,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.1, 'e': 0.3527484790332004}",30,21,9.78818356288441,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.1, 'e': 0.35239590686963}",25,2,-16.172163371680302,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
1044,False,"{'a': 0.1, 'e': 0.35204368710199585}",20,0,-6.5917668826757465,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1045,False,"{'a': 0.1, 'e': 0.35169181937807814}",20,7,-11.145407938953303,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1046,False,"{'a': 0.1, 'e': 0.35134030334600913}",25,11,10.652433991077073,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1047,False,"{'a': 0.1, 'e': 0.3509891386542727}",25,13,11.827616150330194,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1048,False,"{'a': 0.1, 'e': 0.3506383249517042}",30,18,18.962717097042592,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.1, 'e': 0.3502878618874899}",25,12,-7.205229315348219,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
1050,False,"{'a': 0.1, 'e': 0.34993774911116665}",35,14,26.747246833115817,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.1, 'e': 0.34958798627262166}",25,16,16.30443747781997,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.1, 'e': 0.3492385730220921}",20,0,-97.00213314899287,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
1053,False,"{'a': 0.1, 'e': 0.34888950901016463}",20,0,25.318837705980094,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1054,False,"{'a': 0.1, 'e': 0.34854079388777526}",35,23,7.806248966762575,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1055,False,"{'a': 0.1, 'e': 0.3481924273062088}",30,7,-62.363473513958205,"{0: 18, 1: 0, 2: 2, 3: 2, 4: 1}",1
1056,False,"{'a': 0.1, 'e': 0.34784440891709867}",25,0,-29.559971495473018,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1057,False,"{'a': 0.1, 'e': 0.34749673837242645}",25,7,-20.92791696056875,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1058,False,"{'a': 0.1, 'e': 0.3471494153245216}",25,8,4.6561281315723555,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1059,False,"{'a': 0.1, 'e': 0.346802439426061}",20,13,12.217242198118134,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.1, 'e': 0.34645581033006867}",20,12,2.8088935554881633,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1061,False,"{'a': 0.1, 'e': 0.3461095276899156}",20,6,-29.839683548371564,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1062,False,"{'a': 0.1, 'e': 0.34576359115931904}",25,0,-77.68533308184986,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
1063,False,"{'a': 0.1, 'e': 0.34541800039234244}",20,12,7.754877252389642,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1064,False,"{'a': 0.1, 'e': 0.345072755043395}",20,0,10.02089689766021,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1065,False,"{'a': 0.1, 'e': 0.3447278547672314}",20,1,-37.73686489570689,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
1066,False,"{'a': 0.1, 'e': 0.3443832992189513}",20,12,16.811384010060436,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.1, 'e': 0.3440390880539991}",30,14,-82.70274411272482,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 2}",1
1068,False,"{'a': 0.1, 'e': 0.3436952209281636}",20,12,13.722218695373398,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.1, 'e': 0.3433516974975777}",20,4,-18.613894288730837,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
1070,False,"{'a': 0.1, 'e': 0.3430085174187179}",20,8,-30.697344809875382,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1071,False,"{'a': 0.1, 'e': 0.3426656803484041}",25,1,-1.7101770864312922,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
1072,False,"{'a': 0.1, 'e': 0.34232318594379924}",30,3,-112.60336167575657,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 3}",1
1073,False,"{'a': 0.1, 'e': 0.3419810338624088}",25,13,23.822438646760254,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.1, 'e': 0.3416392237620807}",20,12,6.642928193421638,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1075,False,"{'a': 0.1, 'e': 0.34129775530100487}",35,6,-31.809247602278248,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 1}",1
1076,False,"{'a': 0.1, 'e': 0.34095662813771277}",25,6,-1.2753466464110785,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1077,False,"{'a': 0.1, 'e': 0.34061584193107725}",20,8,-33.210824526015585,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1078,False,"{'a': 0.1, 'e': 0.340275396340312}",20,12,14.40738674020463,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.1, 'e': 0.3399352910249715}",25,14,14.845287515667147,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.1, 'e': 0.3395955256449503}",25,15,12.335608376443501,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.1, 'e': 0.3392560998604831}",35,14,-29.53838595700416,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1
1082,False,"{'a': 0.1, 'e': 0.338917013332144}",25,7,-30.805024484265058,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
1083,False,"{'a': 0.1, 'e': 0.3385782657208465}",20,14,10.450075006237956,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.1, 'e': 0.3382398566878429}",35,23,19.427032853083286,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.1, 'e': 0.3379017858947242}",25,4,-14.383086974674596,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 0}",1
1086,False,"{'a': 0.1, 'e': 0.3375640530034195}",20,7,-2.403193224294254,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1087,False,"{'a': 0.1, 'e': 0.337226657676196}",30,8,-6.757281870713182,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
1088,False,"{'a': 0.1, 'e': 0.3368895995756582}",35,23,17.48957927667635,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.1, 'e': 0.3365528783647481}",25,11,29.803429827196965,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.1, 'e': 0.33621649370674445}",25,3,-20.95832064418434,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 0}",1
1091,False,"{'a': 0.1, 'e': 0.3358804452652625}",20,9,-25.873996276494154,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1092,False,"{'a': 0.1, 'e': 0.3355447327042538}",20,8,7.622379825648312,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1093,False,"{'a': 0.1, 'e': 0.33520935568800575}",30,16,12.278377671781175,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1094,False,"{'a': 0.1, 'e': 0.33487431388114136}",25,13,18.107801439611478,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.1, 'e': 0.33453960694861873}",25,8,16.3632865027662,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.1, 'e': 0.3342052345557309}",25,0,7.481141607470444,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1097,False,"{'a': 0.1, 'e': 0.3338711963681055}",20,10,-9.038247694558082,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1098,False,"{'a': 0.1, 'e': 0.3335374920517043}",20,11,-36.914137766169176,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1099,False,"{'a': 0.1, 'e': 0.33320412127282295}",20,13,9.000855994170312,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.1, 'e': 0.33287108369809065}",25,13,16.575266242324496,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.1, 'e': 0.33253837899446975}",25,16,11.819819783339048,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.1, 'e': 0.3322060068292556}",20,0,2.346489220837329,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1103,False,"{'a': 0.1, 'e': 0.3318739668700759}",30,20,-11.108905155684072,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1104,False,"{'a': 0.1, 'e': 0.3315422587848908}",30,1,-134.27040673197135,"{0: 22, 1: 0, 2: 3, 3: 1, 4: 3}",1
1105,False,"{'a': 0.1, 'e': 0.3312108822419921}",20,12,-4.425550562209243,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1106,False,"{'a': 0.1, 'e': 0.3308798369100032}",20,9,19.530803245410187,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.1, 'e': 0.3305491224578788}",20,11,12.324394812969633,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.1, 'e': 0.3302187385549044}",25,13,9.739693881830718,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1109,False,"{'a': 0.1, 'e': 0.3298886848706961}",20,12,7.892284791844826,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.1, 'e': 0.32955896107520016}",25,4,-99.01824601279121,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 2}",1
1111,False,"{'a': 0.1, 'e': 0.32922956683869276}",25,10,14.574985148179536,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1112,False,"{'a': 0.1, 'e': 0.3289005018317796}",20,14,-4.174746733794656,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.1, 'e': 0.3285717657253957}",20,1,-86.40225594003228,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 2}",1
1114,False,"{'a': 0.1, 'e': 0.3282433581908049}",30,10,-1.0903009921141877,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1115,False,"{'a': 0.1, 'e': 0.32791527889959965}",20,14,10.236760292893337,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.1, 'e': 0.32758752752370063}",20,0,-11.803436784570831,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1117,False,"{'a': 0.1, 'e': 0.3272601037353564}",25,20,6.868119889365634,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.1, 'e': 0.3269330072071432}",30,10,-13.72973407419003,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",1
1119,False,"{'a': 0.1, 'e': 0.32660623761196445}",20,12,14.990002233241363,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.1, 'e': 0.3262797946230505}",25,7,-43.18858301455006,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
1121,False,"{'a': 0.1, 'e': 0.3259536779139584}",30,15,-16.208139530241482,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1122,False,"{'a': 0.1, 'e': 0.3256278871585714}",20,0,-33.93170928155289,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1123,False,"{'a': 0.1, 'e': 0.32530242203109866}",20,14,11.11424610339821,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.1, 'e': 0.3249772822060751}",25,11,2.1011785309356403,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1125,False,"{'a': 0.1, 'e': 0.3246524673583608}",25,16,17.048538161040767,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.1, 'e': 0.3243279771631409}",25,18,15.600728236105937,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.1, 'e': 0.3240038112959252}",25,8,-10.002193398072883,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
1128,False,"{'a': 0.1, 'e': 0.3236799694325478}",30,1,-15.874431312278698,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 0}",1
1129,False,"{'a': 0.1, 'e': 0.3233564512491668}",30,9,-5.986069470435972,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
1130,False,"{'a': 0.1, 'e': 0.323033256422264}",25,0,7.290237829140356,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
1131,False,"{'a': 0.1, 'e': 0.32271038462864454}",30,0,-11.28396153693371,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
1132,False,"{'a': 0.1, 'e': 0.3223878355454366}",20,0,-72.73280670167374,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1133,False,"{'a': 0.1, 'e': 0.32206560885009106}",25,17,12.437210857886281,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.1, 'e': 0.32174370422038123}",20,13,14.688380198016198,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.1, 'e': 0.3214221213344024}",30,6,-25.481113659407317,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 1}",1
1136,False,"{'a': 0.1, 'e': 0.3211008598705717}",30,0,37.450986151713614,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1137,False,"{'a': 0.1, 'e': 0.32077991950762763}",30,0,37.354060540953306,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
1138,False,"{'a': 0.1, 'e': 0.3204592999246298}",20,0,-2.1590846879695276,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1139,False,"{'a': 0.1, 'e': 0.3201390008009586}",25,13,19.245228523576635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.1, 'e': 0.3198190218163149}",25,15,-18.775968853294064,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1141,False,"{'a': 0.1, 'e': 0.31949936265071965}",35,0,-46.6695736079273,"{0: 31, 1: 1, 2: 1, 3: 0, 4: 2}",0
1142,False,"{'a': 0.1, 'e': 0.3191800229845137}",20,8,-19.42871697368992,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1143,False,"{'a': 0.1, 'e': 0.3188610024983573}",20,2,-24.40301668605599,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
1144,False,"{'a': 0.1, 'e': 0.31854230087323}",25,6,24.933364985857622,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.1, 'e': 0.3182239177904301}",30,19,-17.787749526097258,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
1146,False,"{'a': 0.1, 'e': 0.3179058529315745}",25,14,0.5444629297444055,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1147,False,"{'a': 0.1, 'e': 0.3175881059785983}",20,11,-8.972232200744134,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1148,False,"{'a': 0.1, 'e': 0.3172706766137546}",20,4,16.097123147736983,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1149,False,"{'a': 0.1, 'e': 0.31695356451961393}",20,0,-4.176217220796994,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1150,False,"{'a': 0.1, 'e': 0.3166367693790642}",20,0,-64.68194604631616,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1151,False,"{'a': 0.1, 'e': 0.3163202908753102}",25,13,23.907489075152,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.1, 'e': 0.3160041286918735}",20,0,8.554788099354734,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1153,False,"{'a': 0.1, 'e': 0.3156882825125918}",20,10,1.3225920104420452,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1154,False,"{'a': 0.1, 'e': 0.3153727520216189}",20,0,-1.5991283025764222,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1155,False,"{'a': 0.1, 'e': 0.3150575369034243}",35,19,12.733066157012642,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1156,False,"{'a': 0.1, 'e': 0.31474263684279286}",20,0,28.09217227495231,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1157,False,"{'a': 0.1, 'e': 0.3144280515248245}",20,5,-24.566415880973057,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1158,False,"{'a': 0.1, 'e': 0.3141137806349339}",20,0,-20.750241982283228,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
1159,False,"{'a': 0.1, 'e': 0.3137998238588501}",20,16,7.220988411790062,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
